season,week,method,celebrity_name,judge_total,bayes_vote_share,bayes_vote_share_sd,p_eliminated_mc,elim_after_week_true
9,9,percent,Kelly Osbourne,25.9998,0.3090297281742096,0.0480320006608963,0.0,False
9,9,percent,Mya,28.9999,0.307351142168045,0.046851597726345,0.0,False
9,10,percent,Donny Osmond,28.9998,0.350286602973938,0.12592214345932,0.243,False
9,10,percent,Kelly Osbourne,25.2222,0.3526783287525177,0.1307854801416397,0.361,False
9,10,percent,Mya,28.3332,0.2970349490642547,0.1126583889126777,0.396,False
10,1,percent,Aiden Turner,15.0,0.0757746174931526,0.0193309504538774,0.1815,False
10,1,percent,Buzz Aldrin,14.0,0.0680351182818412,0.0200169589370489,0.4765,False
10,1,percent,Chad Ochocinco,18.0,0.1122680157423019,0.0279496125876903,0.001,False
10,1,percent,Erin Andrews,21.0,0.0972610861063003,0.0219953712075948,0.0,False
10,1,percent,Evan Lysacek,23.0,0.0992123857140541,0.0235127471387386,0.0005,False
10,1,percent,Jake Pavelka,20.0,0.097043253481388,0.022863620892167,0.002,False
10,1,percent,Kate Gosselin,16.0,0.0961714908480644,0.0233656801283359,0.0275,False
10,1,percent,Nicole Scherzinger,25.0,0.0966189801692962,0.0249720979481935,0.0,False
10,1,percent,Niecy Nash,18.0,0.1094309613108635,0.0264214444905519,0.0015,False
10,1,percent,Pamela Anderson,21.0,0.0957560166716575,0.0299376063048839,0.001,False
10,1,percent,Shannen Doherty,18.0,0.0524280071258544,0.0135490223765373,0.3085,False
10,2,percent,Aiden Turner,19.0,0.0507357753813266,0.0184001680463552,0.0035,False
10,2,percent,Buzz Aldrin,12.0,0.0395275391638278,0.0124324690550565,0.7995,False
10,2,percent,Chad Ochocinco,16.0,0.1287398934364318,0.0298694036900997,0.0,False
10,2,percent,Erin Andrews,23.0,0.1139582321047782,0.0290708430111408,0.0,False
10,2,percent,Evan Lysacek,24.0,0.1141355633735656,0.0384727716445922,0.0,False
10,2,percent,Jake Pavelka,20.0,0.092691570520401,0.0264869015663862,0.0,False
10,2,percent,Kate Gosselin,15.0,0.0949449315667152,0.0280895661562681,0.0005,False
10,2,percent,Nicole Scherzinger,28.0,0.1095308288931846,0.0287144891917705,0.0,False
10,2,percent,Niecy Nash,21.0,0.1314818263053894,0.0408748798072338,0.0,False
10,2,percent,Pamela Anderson,22.0,0.1099873036146164,0.0335909351706504,0.0,False
10,2,percent,Shannen Doherty,20.0,0.0142666213214397,0.0038730227388441,0.1965,True
10,3,percent,Aiden Turner,20.0,0.0277916118502616,0.0102887293323874,0.0,False
10,3,percent,Buzz Aldrin,13.0,0.0142404660582542,0.0041090017184615,1.0,True
10,3,percent,Chad Ochocinco,20.0,0.1350399255752563,0.0329622514545917,0.0,False
10,3,percent,Erin Andrews,23.0,0.1384866535663604,0.0385172143578529,0.0,False
10,3,percent,Evan Lysacek,26.0,0.1196644753217697,0.0319355614483356,0.0,False
10,3,percent,Jake Pavelka,21.0,0.1015700846910476,0.0291400197893381,0.0,False
10,3,percent,Kate Gosselin,15.0,0.0832708105444908,0.0270282346755266,0.0,False
10,3,percent,Nicole Scherzinger,23.0,0.121382750570774,0.0356612876057624,0.0,False
10,3,percent,Niecy Nash,21.0,0.1414264440536499,0.0412169136106967,0.0,False
10,3,percent,Pamela Anderson,21.0,0.1171266958117485,0.0356561616063118,0.0,False
10,4,percent,Aiden Turner,16.5,0.0116978744044899,0.0036743311211466,0.985,True
10,4,percent,Chad Ochocinco,22.0,0.1652649044990539,0.042319368571043,0.0,False
10,4,percent,Erin Andrews,19.5,0.1620021760463714,0.0406055338680744,0.0,False
10,4,percent,Evan Lysacek,26.0,0.1354578584432602,0.0340240597724914,0.0,False
10,4,percent,Jake Pavelka,19.0,0.0724260509014129,0.0244602486491203,0.0,False
10,4,percent,Kate Gosselin,16.0,0.0441226996481418,0.0165424738079309,0.015,False
10,4,percent,Nicole Scherzinger,25.0,0.135809451341629,0.0354710221290588,0.0,False
10,4,percent,Niecy Nash,18.0,0.1603460162878036,0.0417699702084064,0.0,False
10,4,percent,Pamela Anderson,23.5,0.1128729879856109,0.0324233956634998,0.0,False
10,5,percent,Chad Ochocinco,18.0,0.1788060963153839,0.0450193025171756,0.0,False
10,5,percent,Erin Andrews,22.0,0.1736405938863754,0.0438153073191642,0.0,False
10,5,percent,Evan Lysacek,27.0,0.1494396924972534,0.0388982705771923,0.0,False
10,5,percent,Jake Pavelka,23.0,0.0395158343017101,0.0135957468301057,0.0,False
10,5,percent,Kate Gosselin,15.0,0.0169111508876085,0.0058413818478584,1.0,True
10,5,percent,Nicole Scherzinger,29.0,0.1420654356479644,0.0348676070570945,0.0,False
10,5,percent,Niecy Nash,18.0,0.1918469220399856,0.0561607517302036,0.0,False
10,5,percent,Pamela Anderson,21.0,0.1077742129564285,0.0327382124960422,0.0,False
10,6,percent,Chad Ochocinco,30.9999,0.2008500695228576,0.048225849866867,0.0,False
10,6,percent,Erin Andrews,34.0,0.1838255077600479,0.044693611562252,0.0,False
10,6,percent,Evan Lysacek,27.0,0.2021879702806472,0.0508327409625053,0.0,False
10,6,percent,Jake Pavelka,24.9999,0.0164579730480909,0.0047715762630105,1.0,True
10,6,percent,Nicole Scherzinger,35.9999,0.1747257560491562,0.0460657924413681,0.0,False
10,6,percent,Niecy Nash,25.9998,0.1702406555414199,0.0437511652708053,0.0,False
10,6,percent,Pamela Anderson,29.9998,0.0517119541764259,0.018367039039731,0.0,False
10,7,percent,Chad Ochocinco,26.0,0.2084894925355911,0.0465539693832397,0.0,False
10,7,percent,Erin Andrews,25.5,0.2227058261632919,0.0487556457519531,0.0,False
10,7,percent,Evan Lysacek,27.0,0.2291831821203231,0.0414407178759574,0.0,False
10,7,percent,Nicole Scherzinger,27.0,0.1989156156778335,0.047480396926403,0.0,False
10,7,percent,Niecy Nash,24.5,0.1207551285624504,0.0331337563693523,0.0,False
10,7,percent,Pamela Anderson,25.5,0.0199507996439933,0.0052394336089491,1.0,True
10,8,percent,Chad Ochocinco,22.5,0.1813132911920547,0.0419871620833873,0.0,False
10,8,percent,Erin Andrews,26.5,0.2705207169055938,0.0513900071382522,0.0,False
10,8,percent,Evan Lysacek,26.5,0.2543226480484009,0.0514015182852745,0.0,False
10,8,percent,Nicole Scherzinger,29.5,0.2560642659664154,0.0492507480084896,0.0,False
10,8,percent,Niecy Nash,21.5,0.0377790369093418,0.0100896609947085,1.0,True
10,9,percent,Chad Ochocinco,26.0,0.0549052841961383,0.0140943862497806,1.0,True
10,9,percent,Erin Andrews,28.0,0.3236526548862457,0.0558689795434474,0.0,False
10,9,percent,Evan Lysacek,29.5,0.3208678364753723,0.0587365366518497,0.0,False
10,9,percent,Nicole Scherzinger,29.5,0.3005742132663727,0.0490458086133003,0.0,False
10,10,percent,Erin Andrews,26.9998,0.3423629999160766,0.1241186410188674,0.351,False
10,10,percent,Evan Lysacek,26.8887,0.3362692892551422,0.1125964596867561,0.342,False
10,10,percent,Nicole Scherzinger,28.7777,0.3213676512241363,0.1101310327649116,0.307,False
11,1,percent,Audrina Patridge,19.0,0.0915682017803192,0.0201347023248672,0.0,False
11,1,percent,Brandy,23.0,0.0977186262607574,0.0210584960877895,0.0,False
11,1,percent,Bristol Palin,18.0,0.1027556583285331,0.0238429903984069,0.0,False
11,1,percent,David Hasselhoff,15.0,0.0269390679895877,0.0051301335915923,0.9875,True
11,1,percent,Florence Henderson,18.0,0.0973115712404251,0.0229997728019952,0.0,False
11,1,percent,Jennifer Grey,24.0,0.0932296589016914,0.021663099527359,0.0,False
11,1,percent,Kurt Warner,19.0,0.1025849357247352,0.0234781466424465,0.0,False
11,1,percent,Kyle Massey,23.0,0.0943019315600395,0.0213638767600059,0.0,False
11,1,percent,Margaret Cho,15.0,0.0677284449338913,0.0140144592151045,0.0005,False
11,1,percent,Michael Bolton,16.0,0.05158257111907,0.0128234606236219,0.012,False
11,1,percent,Rick Fox,22.0,0.0887335687875747,0.0216372273862361,0.0,False
11,1,percent,The Situation,15.0,0.0855456888675689,0.0208395272493362,0.0,False
11,2,percent,Audrina Patridge,23.0,0.0922993198037147,0.0317941159009933,0.0,False
11,2,percent,Brandy,21.0,0.1193162947893142,0.0331245139241218,0.0,False
11,2,percent,Bristol Palin,22.0,0.1287245154380798,0.0381217338144779,0.0,False
11,2,percent,Florence Henderson,19.0,0.0767453610897064,0.0213023982942104,0.0,False
11,2,percent,Jennifer Grey,24.0,0.1096987649798393,0.0382256135344505,0.0,False
11,2,percent,Kurt Warner,21.0,0.1194813251495361,0.0327095575630664,0.0,False
11,2,percent,Kyle Massey,22.0,0.1242731660604476,0.0363409109413623,0.0,False
11,2,percent,Margaret Cho,18.0,0.0306594986468553,0.0088787712156772,0.0,False
11,2,percent,Michael Bolton,12.0,0.0164527874439954,0.0042559872381389,1.0,True
11,2,percent,Rick Fox,21.0,0.1285625100135803,0.0394807085394859,0.0,False
11,2,percent,The Situation,18.0,0.0537864826619625,0.0179015547037124,0.0,False
11,3,percent,Audrina Patridge,26.0,0.0717596635222435,0.0241983979940414,0.0,False
11,3,percent,Brandy,24.0,0.1330450177192688,0.0359442792832851,0.0,False
11,3,percent,Bristol Palin,19.0,0.1553945839405059,0.0370750352740287,0.0,False
11,3,percent,Florence Henderson,20.0,0.065554179251194,0.0241944231092929,0.0,False
11,3,percent,Jennifer Grey,24.0,0.1317147761583328,0.0379985198378562,0.0,False
11,3,percent,Kurt Warner,23.0,0.133472666144371,0.0331890918314456,0.0,False
11,3,percent,Kyle Massey,23.0,0.1427475064992904,0.0388212911784648,0.0,False
11,3,percent,Margaret Cho,18.0,0.0125855496153235,0.0036745422985404,1.0,True
11,3,percent,Rick Fox,24.0,0.1208263486623764,0.0344630591571331,0.0,False
11,3,percent,The Situation,20.0,0.0328997820615768,0.010951530188322,0.0,False
11,4,percent,Audrina Patridge,23.0,0.0560336783528327,0.0171399228274822,0.0,False
11,4,percent,Brandy,24.0,0.1476422697305679,0.0444894954562187,0.0,False
11,4,percent,Bristol Palin,16.0,0.1779357492923736,0.0491767190396785,0.0,False
11,4,percent,Florence Henderson,17.5,0.0314257331192493,0.0127658257260918,0.0,False
11,4,percent,Jennifer Grey,28.0,0.133268654346466,0.0349645651876926,0.0,False
11,4,percent,Kurt Warner,17.0,0.1618644893169403,0.0361263491213321,0.0,False
11,4,percent,Kyle Massey,20.0,0.152269184589386,0.0419223569333553,0.0,False
11,4,percent,Rick Fox,19.5,0.1266200393438339,0.0352078340947628,0.0,False
11,4,percent,The Situation,14.0,0.0129402326419949,0.0041301432065665,1.0,True
11,5,percent,Audrina Patridge,23.0,0.0311098452657461,0.0118083041161298,0.001,False
11,5,percent,Brandy,27.0,0.1491051912307739,0.0362748317420482,0.0,False
11,5,percent,Bristol Palin,18.0,0.1967887878417968,0.0384908765554428,0.0,False
11,5,percent,Florence Henderson,21.0,0.011908414773643,0.0038570668548345,0.999,True
11,5,percent,Jennifer Grey,25.0,0.1609595119953155,0.0348267070949077,0.0,False
11,5,percent,Kurt Warner,24.0,0.1824027448892593,0.0415982566773891,0.0,False
11,5,percent,Kyle Massey,20.0,0.167252629995346,0.0297896098345518,0.0,False
11,5,percent,Rick Fox,24.0,0.1004728153347969,0.026587875559926,0.0,False
11,6,percent,Audrina Patridge,31.9998,0.0113525008782744,0.0030364871490746,0.9965,True
11,6,percent,Brandy,35.9999,0.1551300436258316,0.0393352657556533,0.0,False
11,6,percent,Bristol Palin,27.9998,0.2033268362283706,0.041237186640501,0.0,False
11,6,percent,Jennifer Grey,29.0,0.1852865368127823,0.0453058928251266,0.0,False
11,6,percent,Kurt Warner,21.9999,0.1819380521774292,0.0426244810223579,0.0,False
11,6,percent,Kyle Massey,29.9999,0.1972381770610809,0.0398685522377491,0.0,False
11,6,percent,Rick Fox,30.0,0.0657276362180709,0.0233549177646636,0.0035,False
11,7,percent,Brandy,36.5,0.1804017126560211,0.0406468249857425,0.0,False
11,7,percent,Bristol Palin,32.5,0.2421839833259582,0.0442375540733337,0.0,False
11,7,percent,Jennifer Grey,36.5,0.2273035943508148,0.0557053573429584,0.0,False
11,7,percent,Kurt Warner,35.0,0.1154614761471748,0.038045696914196,0.0,False
11,7,percent,Kyle Massey,33.5,0.2149670422077179,0.045679721981287,0.0,False
11,7,percent,Rick Fox,34.5,0.0196822769939899,0.005972976796329,1.0,True
11,8,percent,Brandy,28.5,0.1609434932470321,0.0391755029559135,0.0,False
11,8,percent,Bristol Palin,23.5,0.2926748394966125,0.0552455745637416,0.0,False
11,8,percent,Jennifer Grey,28.5,0.2529750466346741,0.0501702539622783,0.0,False
11,8,percent,Kurt Warner,24.0,0.033601127564907,0.0090316701680421,1.0,True
11,8,percent,Kyle Massey,28.0,0.2598055899143219,0.0530683547258377,0.0,False
11,9,percent,Brandy,28.5,0.0422452539205551,0.010413160547614,1.0,True
11,9,percent,Bristol Palin,26.5,0.3174224197864532,0.0481125004589557,0.0,False
11,9,percent,Jennifer Grey,30.0,0.3183155357837677,0.0525797419250011,0.0,False
11,9,percent,Kyle Massey,29.0,0.3220168948173523,0.0581622794270515,0.0,False
11,10,percent,Bristol Palin,25.666600000000003,0.386846661567688,0.1284147202968597,0.3025,False
11,10,percent,Jennifer Grey,30.0,0.304832249879837,0.1165726333856582,0.2925,False
11,10,percent,Kyle Massey,27.3332,0.3083211183547973,0.1159428358078002,0.405,False
12,1,percent,Chelsea Kane,21.0,0.1004604175686836,0.0247808098793029,0.0005,False
12,1,percent,Chris Jericho,19.0,0.0932027548551559,0.0263974126428365,0.0025,False
12,1,percent,Hines Ward,21.0,0.108392097055912,0.0272216778248548,0.0,False
12,1,percent,Kendra Wilkinson,18.0,0.0988657772541046,0.022481732070446,0.0005,False
12,1,percent,Kirstie Alley,23.0,0.1032082661986351,0.0245601199567317,0.0,False
12,1,percent,Mike Catherwood,13.0,0.0540280863642692,0.0133983585983514,0.7785,False
12,1,percent,Petra Nemcova,18.0,0.0882507264614105,0.0216040257364511,0.003,False
12,1,percent,Ralph Macchio,24.0,0.1010533347725868,0.0259692203253507,0.0,False
12,1,percent,Romeo,19.0,0.1085876077413559,0.0262272879481315,0.0,False
12,1,percent,Sugar Ray Leonard,17.0,0.0754792764782905,0.0240542944520711,0.0335,False
12,1,percent,Wendy Williams,14.0,0.0684715881943702,0.0172915458679199,0.1815,False
12,2,percent,Chelsea Kane,18.0,0.1215451136231422,0.035402875393629,0.0,False
12,2,percent,Chris Jericho,23.0,0.1060383319854736,0.0282013565301895,0.0,False
12,2,percent,Hines Ward,23.0,0.1121075525879859,0.0265752710402011,0.0,False
12,2,percent,Kendra Wilkinson,19.0,0.1174781396985054,0.0300368946045637,0.0,False
12,2,percent,Kirstie Alley,20.0,0.1263236105442047,0.0409337542951107,0.0,False
12,2,percent,Mike Catherwood,17.0,0.0136497439816594,0.0036426375154405,0.9655,True
12,2,percent,Petra Nemcova,18.0,0.070456750690937,0.0221439711749553,0.0,False
12,2,percent,Ralph Macchio,21.0,0.1236964240670204,0.0321768335998058,0.0,False
12,2,percent,Romeo,23.0,0.1256788969039917,0.0397331304848194,0.0,False
12,2,percent,Sugar Ray Leonard,17.0,0.0497296825051307,0.0183724723756313,0.004,False
12,2,percent,Wendy Williams,17.0,0.0332957506179809,0.0117428777739405,0.0305,False
12,3,percent,Chelsea Kane,23.0,0.1412443667650222,0.0386354736983776,0.0,False
12,3,percent,Chris Jericho,21.0,0.0948703587055206,0.0277402848005294,0.0,False
12,3,percent,Hines Ward,25.0,0.119769312441349,0.0295145977288484,0.0,False
12,3,percent,Kendra Wilkinson,23.0,0.1374576538801193,0.0382411405444145,0.0,False
12,3,percent,Kirstie Alley,21.0,0.1403981149196624,0.0366164557635784,0.0,False
12,3,percent,Petra Nemcova,25.0,0.0520927459001541,0.0175750348716974,0.0,False
12,3,percent,Ralph Macchio,21.0,0.1382873952388763,0.0393186621367931,0.0,False
12,3,percent,Romeo,20.0,0.1363350450992584,0.0402599051594734,0.0,False
12,3,percent,Sugar Ray Leonard,20.0,0.0258096978068351,0.010396814905107,0.0,False
12,3,percent,Wendy Williams,15.0,0.0137352887541055,0.0042167701758444,1.0,True
12,4,percent,Chelsea Kane,26.0,0.1427903771400451,0.0376566834747791,0.0,False
12,4,percent,Chris Jericho,23.0,0.0677497163414955,0.0213644094765186,0.0,False
12,4,percent,Hines Ward,25.0,0.149779811501503,0.0400707796216011,0.0,False
12,4,percent,Kendra Wilkinson,18.0,0.1466832906007766,0.0368098802864551,0.0,False
12,4,percent,Kirstie Alley,22.0,0.1579006165266037,0.0360825434327125,0.0,False
12,4,percent,Petra Nemcova,23.0,0.0270179994404315,0.0105589693412184,0.0005,False
12,4,percent,Ralph Macchio,25.0,0.1546190530061721,0.0380943566560745,0.0,False
12,4,percent,Romeo,23.0,0.1426441371440887,0.0390143021941185,0.0,False
12,4,percent,Sugar Ray Leonard,21.0,0.0108149871230125,0.0033001268748193,0.9995,True
12,5,percent,Chelsea Kane,26.0,0.1650815159082412,0.0405527837574481,0.0,False
12,5,percent,Chris Jericho,26.0,0.0409982167184352,0.0150320790708065,0.0,False
12,5,percent,Hines Ward,27.0,0.157732293009758,0.0399795100092887,0.0,False
12,5,percent,Kendra Wilkinson,22.0,0.1224436089396476,0.0342045314610004,0.0,False
12,5,percent,Kirstie Alley,23.0,0.16861492395401,0.0404866747558116,0.0,False
12,5,percent,Petra Nemcova,22.0,0.0120460726320743,0.0042035314254462,1.0,True
12,5,percent,Ralph Macchio,22.0,0.1722925752401352,0.0381008945405483,0.0,False
12,5,percent,Romeo,26.0,0.1607907712459564,0.0497955605387687,0.0,False
12,6,percent,Chelsea Kane,28.0,0.1934577375650406,0.0449007302522659,0.0,False
12,6,percent,Chris Jericho,22.0,0.0168848093599081,0.0049167834222316,1.0,True
12,6,percent,Hines Ward,27.0,0.191427931189537,0.0454673208296299,0.0,False
12,6,percent,Kendra Wilkinson,25.0,0.0657846629619598,0.0233445353806018,0.0,False
12,6,percent,Kirstie Alley,26.0,0.2002767324447631,0.0487371012568473,0.0,False
12,6,percent,Ralph Macchio,24.0,0.1960434317588806,0.0471830368041992,0.0,False
12,6,percent,Romeo,28.0,0.1361246556043625,0.0390221402049064,0.0,False
12,7,percent,Chelsea Kane,32.0,0.2009650021791458,0.0445377491414547,0.0,False
12,7,percent,Hines Ward,33.0,0.2275520861148834,0.0511430092155933,0.0,False
12,7,percent,Kendra Wilkinson,30.5,0.0225795563310384,0.0065773334354162,1.0,True
12,7,percent,Kirstie Alley,30.0,0.2444022893905639,0.0411906093358993,0.0,False
12,7,percent,Ralph Macchio,33.0,0.2009546905755996,0.0474184527993202,0.0,False
12,7,percent,Romeo,30.0,0.1035466194152832,0.030450340360403,0.0,False
12,8,percent,Chelsea Kane,27.5,0.2534021437168121,0.0512960366904735,0.0,False
12,8,percent,Hines Ward,27.0,0.2487051337957382,0.0484638772904872,0.0,False
12,8,percent,Kirstie Alley,26.5,0.2576023638248443,0.0490388795733451,0.0,False
12,8,percent,Ralph Macchio,23.0,0.2096133083105087,0.0422642789781093,0.0,False
12,8,percent,Romeo,26.0,0.0306770093739032,0.0080981897190213,1.0,True
12,9,percent,Chelsea Kane,36.5,0.2723323702812195,0.055650632828474,0.0,False
12,9,percent,Hines Ward,30.0,0.308086633682251,0.058388277888298,0.0,False
12,9,percent,Kirstie Alley,27.0,0.3563164174556732,0.0629440248012542,0.0,False
12,9,percent,Ralph Macchio,24.0,0.0632646828889846,0.0150268366560339,1.0,True
12,10,percent,Chelsea Kane,29.666600000000003,0.2848177850246429,0.1148952022194862,0.42,False
12,10,percent,Hines Ward,29.666600000000003,0.3612610995769501,0.137643426656723,0.2595,False
12,10,percent,Kirstie Alley,27.9999,0.3539210259914398,0.1196631491184234,0.3205,False
13,1,percent,Carson Kressley,17.0,0.0911868661642074,0.0203073192387819,0.0,False
13,1,percent,Chaz Bono,17.0,0.1017533466219902,0.0216448809951543,0.0,False
13,1,percent,Chynna Phillips,22.0,0.0743417590856552,0.0178379323333501,0.0,False
13,1,percent,David Arquette,18.0,0.09979909658432,0.0226198006421327,0.0,False
13,1,percent,Elisabetta Canalis,15.0,0.057293239980936,0.0148581508547067,0.0025,False
13,1,percent,Hope Solo,21.0,0.0966629683971405,0.0225677080452442,0.0,False
13,1,percent,J.R. Martinez,22.0,0.098061017692089,0.0223257672041654,0.0,False
13,1,percent,Kristin Cavallari,19.0,0.0633592307567596,0.0155072091147303,0.0,False
13,1,percent,Metta World Peace (Ron),14.0,0.0269264746457338,0.0044254558160901,0.9975,True
13,1,percent,Nancy Grace,16.0,0.095771424472332,0.0220097359269857,0.0,False
13,1,percent,Ricki Lake,20.0,0.0886532589793205,0.0221294071525335,0.0,False
13,1,percent,Rob Kardashian,16.0,0.1061913222074508,0.0247646775096654,0.0,False
13,2,percent,Carson Kressley,18.0,0.087536871433258,0.0306476764380931,0.0015,False
13,2,percent,Chaz Bono,17.0,0.1221320927143096,0.0335666425526142,0.0,False
13,2,percent,Chynna Phillips,21.0,0.0473014786839485,0.0170988906174898,0.0035,False
13,2,percent,David Arquette,18.0,0.1131297498941421,0.0296383537352085,0.0,False
13,2,percent,Elisabetta Canalis,21.0,0.0127353034913539,0.0031656201463192,0.989,True
13,2,percent,Hope Solo,19.0,0.117293506860733,0.0388281531631946,0.0,False
13,2,percent,J.R. Martinez,22.0,0.1088074222207069,0.0286615416407585,0.0,False
13,2,percent,Kristin Cavallari,22.0,0.0302554294466972,0.01130379922688,0.006,False
13,2,percent,Nancy Grace,21.0,0.12470044195652,0.031262245029211,0.0,False
13,2,percent,Ricki Lake,23.0,0.1233220100402832,0.0380013138055801,0.0,False
13,2,percent,Rob Kardashian,21.0,0.112785704433918,0.0311904232949018,0.0,False
13,3,percent,Carson Kressley,23.0,0.057781770825386,0.0197346471250057,0.002,False
13,3,percent,Chaz Bono,18.0,0.1238223239779472,0.0343734920024871,0.0,False
13,3,percent,Chynna Phillips,26.0,0.0244391150772571,0.0085172103717923,0.0025,False
13,3,percent,David Arquette,24.0,0.1228749528527259,0.0328350365161895,0.0,False
13,3,percent,Hope Solo,24.0,0.1382750570774078,0.0373052880167961,0.0,False
13,3,percent,J.R. Martinez,26.0,0.1157380118966102,0.0292985420674085,0.0,False
13,3,percent,Kristin Cavallari,24.0,0.0104382298886775,0.0031022750772535,0.9955,True
13,3,percent,Nancy Grace,21.0,0.146652951836586,0.0374243035912513,0.0,False
13,3,percent,Ricki Lake,27.0,0.1160224601626396,0.0324538387358188,0.0,False
13,3,percent,Rob Kardashian,24.0,0.1439550817012787,0.0356023125350475,0.0,False
13,4,percent,Carson Kressley,20.0,0.0353079065680503,0.0113247837871313,0.0225,False
13,4,percent,Chaz Bono,21.0,0.1025350093841552,0.03434644266963,0.0,False
13,4,percent,Chynna Phillips,21.0,0.0100752571597695,0.0033483412116765,0.9775,True
13,4,percent,David Arquette,23.0,0.1294662803411483,0.0387485586106777,0.0,False
13,4,percent,Hope Solo,24.0,0.1476304531097412,0.0388747192919254,0.0,False
13,4,percent,J.R. Martinez,26.0,0.1354242265224456,0.0298220291733741,0.0,False
13,4,percent,Nancy Grace,21.0,0.1561852991580963,0.0401533097028732,0.0,False
13,4,percent,Ricki Lake,29.0,0.1309296935796737,0.0347256287932395,0.0,False
13,4,percent,Rob Kardashian,24.0,0.1524459719657898,0.0411091707646846,0.0,False
13,5,percent,Carson Kressley,19.0,0.0140677895396947,0.0044012502767145,1.0,True
13,5,percent,Chaz Bono,21.0,0.0557931773364543,0.0181314665824174,0.0,False
13,5,percent,David Arquette,25.0,0.1011310741305351,0.0267707537859678,0.0,False
13,5,percent,Hope Solo,24.0,0.176704466342926,0.0389830917119979,0.0,False
13,5,percent,J.R. Martinez,28.0,0.1659864038228988,0.0401985347270965,0.0,False
13,5,percent,Nancy Grace,22.0,0.1682438403367996,0.0430123060941696,0.0,False
13,5,percent,Ricki Lake,24.0,0.1498363763093948,0.0342888981103897,0.0,False
13,5,percent,Rob Kardashian,25.0,0.1682369858026504,0.0395168662071228,0.0,False
13,6,percent,Chaz Bono,19.0,0.0183994714170694,0.0055676861666142,0.9995,True
13,6,percent,David Arquette,23.0,0.0575745813548564,0.0172059591859579,0.0005,False
13,6,percent,Hope Solo,20.0,0.2033116668462753,0.0526296161115169,0.0,False
13,6,percent,J.R. Martinez,29.0,0.1754626482725143,0.0419717095792293,0.0,False
13,6,percent,Nancy Grace,24.0,0.1537157744169235,0.0379286371171474,0.0,False
13,6,percent,Ricki Lake,29.0,0.1800111830234527,0.0485875941812992,0.0,False
13,6,percent,Rob Kardashian,22.0,0.2115246802568435,0.0445387363433837,0.0,False
13,7,percent,David Arquette,23.5,0.0211420487612485,0.0069512771442532,1.0,True
13,7,percent,Hope Solo,25.0,0.2172837406396865,0.0562407374382019,0.0,False
13,7,percent,J.R. Martinez,24.0,0.206775814294815,0.0502705089747905,0.0,False
13,7,percent,Nancy Grace,22.0,0.1334437280893325,0.0340479724109172,0.0,False
13,7,percent,Ricki Lake,26.5,0.2095345854759216,0.0466063171625137,0.0,False
13,7,percent,Rob Kardashian,25.5,0.2118201255798339,0.0422676280140876,0.0,False
13,8,percent,Hope Solo,26.0,0.1643850952386856,0.0368205718696117,0.0,False
13,8,percent,J.R. Martinez,30.0,0.2624811232089996,0.0561008118093013,0.0,False
13,8,percent,Nancy Grace,22.0,0.0350745357573032,0.0099497251212596,1.0,True
13,8,percent,Ricki Lake,26.0,0.263212502002716,0.0494345165789127,0.0,False
13,8,percent,Rob Kardashian,25.5,0.2748468518257141,0.0568194910883903,0.0,False
13,9,percent,Hope Solo,24.4998,0.0597974210977554,0.0144582539796829,1.0,True
13,9,percent,J.R. Martinez,28.0,0.3449385166168213,0.055702093988657,0.0,False
13,9,percent,Ricki Lake,33.4999,0.3018087148666382,0.0529623590409755,0.0,False
13,9,percent,Rob Kardashian,32.4998,0.2934555411338806,0.0520825311541557,0.0,False
13,10,percent,J.R. Martinez,28.1665,0.3641919195652008,0.1351837813854217,0.2555,False
13,10,percent,Ricki Lake,27.9999,0.3249319195747375,0.1223799511790275,0.381,False
13,10,percent,Rob Kardashian,28.3332,0.310876190662384,0.1223594397306442,0.3635,False
14,1,percent,Donald Driver,21.0,0.0936555415391922,0.0212264880537986,0.007,False
14,1,percent,Gavin DeGraw,20.0,0.0805261060595512,0.0183114372193813,0.048,False
14,1,percent,Gladys Knight,23.0,0.0906454771757125,0.0218484047800302,0.0035,False
14,1,percent,Jack Wagner,23.0,0.0601726248860359,0.0147142289206385,0.0715,False
14,1,percent,Jaleel White,26.0,0.0998644083738327,0.0241665598005056,0.0005,False
14,1,percent,Katherine Jenkins,26.0,0.0905701145529747,0.0222383849322795,0.0,False
14,1,percent,Maria Menounos,21.0,0.0950695052742958,0.0224861875176429,0.007,False
14,1,percent,Martina Navratilova,20.0,0.0482679307460784,0.0119828209280967,0.78,False
14,1,percent,Melissa Gilbert,20.0,0.0940888300538063,0.0190036389976739,0.008,False
14,1,percent,Roshon Fegan,23.0,0.0868336856365203,0.0207527633756399,0.006,False
14,1,percent,Sherri Sheperd,23.0,0.0630894973874092,0.0168359484523534,0.066,False
14,1,percent,William Levy,24.0,0.0972162708640098,0.0238828007131814,0.0025,False
14,2,percent,Donald Driver,24.0,0.1121484264731407,0.0357430912554264,0.0,False
14,2,percent,Gavin DeGraw,21.0,0.066968597471714,0.0215365812182426,0.0,False
14,2,percent,Gladys Knight,19.0,0.100295715034008,0.0311942156404256,0.0,False
14,2,percent,Jack Wagner,21.0,0.0255478508770465,0.0081455707550048,0.001,False
14,2,percent,Jaleel White,22.0,0.0980951115489006,0.0255597326904535,0.0,False
14,2,percent,Katherine Jenkins,26.0,0.1039852201938629,0.0371624417603015,0.0,False
